,Asset Name,Asset Name: Address,Asset Name: Size,Asset Name: Date Built,Custom: Assessment Date,formattted_address,latitude,longitude,formatted_address,location,geometry,index_right,OBJECTID,WARD,COUNCILLOR_NAME,PHONE,EMAIL,WEBSITE,PICTURE_URL,Shape__Area,Shape__Length,year,dry_days_hxmax40_mean,freeze_thaw_mean,ice_days_mean,max_temp_mean_mean,minimum_temp_mean_mean,tg_mean_6_mean,total_precipitation_mean,wet_days_plus20mm_mean
448,Valley Community Park - Pavilion,287 Old Guelph Rd.,500.0,2020-12-15,Model,"287 old guelph rd., Hamilton, Ontario",43.30184169,-79.90863286,"287 Old Guelph Rd, Dundas, Ontario, L9H 5W7","287 Old Guelph Rd, Dundas, Ontario, L9H 5W7",POINT (-79.908632859545 43.301841692674),12.0,13.0,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325,2020.0,3.8,55.2,32.6,14.794,5.702,10.216000000000001,808.796,7.3
449,Valley Park - Pavilion,970 Paramount Dr.,1644.0,1986-01-02,Audit,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1986.0,1.9743589743589745,57.44871794871795,43.35897435897436,13.777435897435895,4.863589743589743,9.321538461538461,832.1738461538462,6.923076923076923
450,Valley Park - Tennis Club House,970 Paramount Dr.,1741.0,1986-01-02,2020,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1986.0,1.9743589743589745,57.44871794871795,43.35897435897436,13.777435897435895,4.863589743589743,9.321538461538461,832.1738461538462,6.923076923076923
451,Valley Park - Washroom / Changeroom,970 Paramount Dr.,1075.0,1986-01-02,Audit,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1986.0,1.9743589743589745,57.44871794871795,43.35897435897436,13.777435897435895,4.863589743589743,9.321538461538461,832.1738461538462,6.923076923076923
452,VALLEY PARK AQUATIC CENTRE (P),970 PARAMOUNT DRIVE,22752.0,1990-01-02,2018,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1990.0,2.142857142857143,57.042857142857144,42.57142857142857,13.854571428571427,4.948,9.403714285714285,831.9097142857141,7.0
453,VALLEY PARK ARENA,970 PARAMOUNT DRIVE,35587.0,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1985.0,1.925,57.675,43.5625,13.752,4.84,9.29725,832.2475000000001,6.9125
454,VALLEY PARK COMMUNITY CENTRE,970 PARAMOUNT DRIVE,12609.0,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1985.0,1.925,57.675,43.5625,13.752,4.84,9.29725,832.2475000000001,6.9125
455,VALLEY PARK LIBRARY,970 PARAMOUNT DRIVE,2976.0,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1985.0,1.925,57.675,43.5625,13.752,4.84,9.29725,832.2475000000001,6.9125
456,Veevers Park - Sunshelter With Storage Bldg,688 Greenhill Ave.,671.0,2002-01-02,Audit,"688 greenhill ave., Hamilton, Ontario",43.20934848,-79.78315854,"688 Greenhill Ave, Hamilton, Ontario, L8K 5G1","688 Greenhill Ave, Hamilton, Ontario, L8K 5G1",POINT (-79.783158535037 43.20934848078),4.0,5.0,5,Matt Francis,905-546-2716,matt.francis@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-5,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrFrancis.jpg.jpeg?itok=7VWTb7Vl,19689429.56,35522.41776,2002.0,2.608695652173913,55.82608695652174,39.23913043478261,14.159565217391302,5.278260869565218,9.720434782608697,838.4534782608696,7.239130434782608
457,Veterans Park - Storage / Concession,105 Huntingwood Ave,1205.0,1985-01-02,Audit,"105 huntingwood ave, Hamilton, Ontario",43.2598256,-79.98214819,"105 Huntingwood Ave, Dundas, Ontario, L9H 6X5","105 Huntingwood Ave, Dundas, Ontario, L9H 6X5",POINT (-79.982148185364 43.259825600898),12.0,13.0,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325,1985.0,1.275,63.575,46.875,13.62775,4.122750000000001,8.87325,843.5252499999999,7.0625
458,VICTORIA OUTDOOR POOL,100 STRATHCONA AVENUE NORTH,7470.0,1978-01-02,2018,"100 strathcona avenue north, Hamilton, Ontario",43.26478384,-79.88379864,"100 Strathcona Ave N, Hamilton, Ontario, L8R","100 Strathcona Ave N, Hamilton, Ontario, L8R",POINT (-79.883798642879 43.26478384408),0.0,1.0,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053,1978.0,1.6382978723404256,59.96808510638298,42.87234042553192,13.828297872340421,4.6657446808510645,9.243617021276597,815.0108510638298,6.8936170212765955
459,Victoria Park - Washroom / Concession At South End Of Park,500 King St. W.,1982.0,1984-01-02,Audit,"500 king st. w., Hamilton, Ontario",43.26125149,-79.88375671,"500 King St W, Hamilton, Ontario, L8P 1B9","500 King St W, Hamilton, Ontario, L8P 1B9",POINT (-79.883756712025 43.261251488356),0.0,1.0,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053,1984.0,1.8048780487804879,59.390243902439025,41.81707317073171,13.940243902439024,4.7890243902439025,9.36219512195122,817.6141463414634,6.926829268292683
460,VILLAGE GREEN PARK - LAWN BOWLING CLUB HOUSE,291 LODOR STREET,1243.0,1968-01-02,2018,"291 lodor street, Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,1968.0,1.280701754385965,64.58771929824562,51.29824561403509,13.180877192982457,3.737017543859649,8.459649122807019,843.4666666666667,7.043859649122807
461,Village Green Park - Small Storage Structure East Of Club House,291 Lodor St.,118.0,2002-01-02,2018,"291 lodor st., Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,2002.0,2.391304347826087,62.0,44.19565217391305,13.901304347826088,4.509130434782609,9.208695652173914,857.2004347826086,7.434782608695652
462,VILLAGE GREEN PARK - TENNIS CLUB HOUSE,291 LODOR STREET,1073.0,2014-01-02,2018,"291 lodor street, Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,2014.0,3.0,61.0,40.5,14.234545454545453,4.842727272727273,9.529090909090911,855.1754545454547,7.545454545454546
463,WALKER OUTDOOR POOL,60 DICENZO DRIVE,10764.0,2009-01-02,2018,"60 dicenzo drive, Hamilton, Ontario",43.20895801,-79.88549068,"60 Dicenzo Dr, Hamilton, Ontario, L9B 2S1","60 Dicenzo Dr, Hamilton, Ontario, L9B 2S1",POINT (-79.885490676335 43.208958009821),7.0,8.0,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489,2009.0,2.8125,58.53125,41.125,14.11625,4.98125,9.5425,855.8900000000001,7.5
464,"WATERDOWN CIVIC CENTRE (L, MSC & SC)",163 DUNDAS STREET EAST,23500.0,2015-08-03,Model,"163 dundas street east, Hamilton, Ontario",43.3236294,-79.90479822,"163 Dundas St E, Dundas, Ontario, L9H 7H7","163 Dundas St E, Dundas, Ontario, L9H 7H7",POINT (-79.904798222661 43.323629402241),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,2015.0,3.1,55.4,33.9,14.753,5.634,10.183,821.3860000000001,7.25
465,WATERDOWN MEMORIAL HALL (H),317 DUNDAS STREET EAST,7015.0,1926-01-02,2020,"317 dundas street east, Hamilton, Ontario",43.33409769,-79.89255553,"317 Dundas St E, Waterdown, Ontario, L8B 0E6","317 Dundas St E, Waterdown, Ontario, L8B 0E6",POINT (-79.892555531064 43.334097686845),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1926.0,1.1466666666666667,67.34,53.99333333333333,12.846533333333333,3.2861333333333334,8.064933333333334,830.3932000000001,6.633333333333334
466,Waterdown Memorial Park - Picnic Pavilion,200 Hamilton St. N.,1342.0,1985-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1985.0,1.825,65.1,49.6375,13.339749999999999,3.8089999999999997,8.572,842.70425,6.8875
467,Waterdown Memorial Park - Storage Shed,200 Hamilton St. N.,88.0,1954-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1954.0,1.2112676056338028,67.13380281690141,53.73943661971831,12.874647887323944,3.316760563380282,8.093239436619715,831.155633802817,6.661971830985915
468,Waterdown Memorial Park - Washroom / Storage / Utility For Spray Pad,200 Hamilton St. N.,1610.0,2014-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,2014.0,3.1818181818181817,62.54545454545455,41.59090909090909,14.08090909090909,4.589090909090909,9.325454545454544,846.4327272727273,7.181818181818182
469,WENTWORTH LODGE,41 SOUTH STREET WEST,111092.0,1965-01-02,2020,"41 south street west, Hamilton, Ontario",43.25986399,-79.94927067,"41 South St W, Dundas, Ontario, L9H 4C4","41 South St W, Dundas, Ontario, L9H 4C4",POINT (-79.949270673073 43.259863990014),12.0,13.0,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325,1965.0,1.3333333333333333,65.025,49.99166666666667,13.267,3.7366666666666672,8.5005,833.8731666666666,6.9
470,WENTWORTH STREET OPERATIONS CENTRE (F),330 WENTWORTH STREET NORTH,263488.0,1988-01-01,2018,"330 wentworth street north, Hamilton, Ontario",43.26227718,-79.84411542,"330 Wentworth St N, Hamilton, Ontario, L8L 5W2","330 Wentworth St N, Hamilton, Ontario, L8L 5W2",POINT (-79.844115422966 43.262277181848),2.0,3.0,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359,1988.0,1.6216216216216217,58.9054054054054,41.0945945945946,14.034324324324324,4.883513513513514,9.457027027027028,818.5899999999999,6.986486486486487
471,WENTWORTH STREET OPERATIONS CENTRE - SALT / SAND STORAGE,330 WENTWORTH STREET NORTH,11263.0,2004-01-02,2019,"330 wentworth street north, Hamilton, Ontario",43.26227718,-79.84411542,"330 Wentworth St N, Hamilton, Ontario, L8L 5W2","330 Wentworth St N, Hamilton, Ontario, L8L 5W2",POINT (-79.844115422966 43.262277181848),2.0,3.0,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359,2004.0,2.142857142857143,56.857142857142854,36.95238095238095,14.425714285714289,5.312380952380953,9.870000000000001,829.1999999999998,7.261904761904762
472,WENTWORTH STREET SALT MANAGEMENT FACILITY,350 WENTWORTH STREET NORTH,12000.0,2023-09-27,,"350 wentworth street north, Hamilton, Ontario",43.2627837,-79.84269259,"350 Wentworth St N, Hamilton, Ontario, L8L 5W3","350 Wentworth St N, Hamilton, Ontario, L8L 5W3",POINT (-79.842692594902 43.262783700257),2.0,3.0,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359,2023.0,3.0,52.0,32.5,14.97,5.904999999999999,10.370000000000001,808.96,7.75
473,WESTDALE LIBRARY,955 KING STREET WEST,10276.0,1993-01-02,2015,"955 king street west, Hamilton, Ontario",43.26254272,-79.90356063,"955 King St W, Hamilton, Ontario, L8S 1K9","955 King St W, Hamilton, Ontario, L8S 1K9",POINT (-79.903560634658 43.262542720541),0.0,1.0,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053,1993.0,2.15625,58.375,39.890625,14.1628125,5.0071875,9.580000000000002,819.1087500000001,7.078125
474,WESTMOUNT RECREATION CENTRE (P),35 LYNBROOK DRIVE,36813.0,2016-01-02,2018,"35 lynbrook drive, Hamilton, Ontario",43.22868239,-79.89481127,"35 Lynbrook Dr, Hamilton, Ontario, L9C 2K6","35 Lynbrook Dr, Hamilton, Ontario, L9C 2K6",POINT (-79.894811268847 43.228682388192),7.0,8.0,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489,2016.0,3.2222222222222223,57.888888888888886,39.05555555555556,14.357777777777777,5.195555555555554,9.76222222222222,846.8933333333334,7.388888888888889
475,William Connell Park - Field House,1086 West 5th Street,1160.0,2020-11-10,Model,"1086 west 5th street, Hamilton, Ontario",43.2097136,-79.8953265,"1086 W 5 St, Hamilton, Ontario, L9B 1J6","1086 W 5 St, Hamilton, Ontario, L9B 1J6",POINT (-79.895326504435 43.209713596483),7.0,8.0,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489,2020.0,3.6,57.7,37.0,14.384,5.24,9.78,836.2639999999999,7.4
