,Asset Name,Asset Name: Address,Asset Name: Size,Asset Name: Date Built,Custom: Assessment Date,formattted_address,latitude,longitude,formatted_address,location,geometry,index_right,OBJECTID,WARD,COUNCILLOR_NAME,PHONE,EMAIL,WEBSITE,PICTURE_URL,Shape__Area,Shape__Length
446,TURNER PARK LIBRARY,352 RYMAL ROAD EAST ,77788,2009-01-02,2021,"352 rymal road east , Hamilton, Ontario",43.19846709,-79.87862791,"352 Rymal Rd E, Hamilton, Ontario, L9B 1C2","352 Rymal Rd E, Hamilton, Ontario, L9B 1C2",POINT (-79.878627909291 43.198467094078),6,7,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157
447,UPPER OTTAWA - SALT STORAGE,1199 UPPER OTTAWA STREET,11187,2005-01-02,2019,"1199 upper ottawa street, Hamilton, Ontario",43.20520032,-79.83559212,"1199 Upper Ottawa St, Hamilton, Ontario, L8W 3L5","1199 Upper Ottawa St, Hamilton, Ontario, L8W 3L5",POINT (-79.835592117084 43.205200318808),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
448,VALENS COMMUNITY HALL,1818 VALENS ROAD,3180,1959-01-02,2022,"1818 valens road, Hamilton, Ontario",43.38376851,-80.13057258,"1818 Valens Rd, Cambridge, Ontario, N1R 5S7","1818 Valens Rd, Cambridge, Ontario, N1R 5S7",POINT (-80.130572579862 43.383768509786),12,13,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325
449,VALENS PARK - PAVILION,1818 VALENS ROAD,1230,1955-01-01,,"1818 valens road, Hamilton, Ontario",43.38376851,-80.13057258,"1818 Valens Rd, Cambridge, Ontario, N1R 5S7","1818 Valens Rd, Cambridge, Ontario, N1R 5S7",POINT (-80.130572579862 43.383768509786),12,13,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325
450,Valley Community Park - Pavilion,287 Old Guelph Rd.,500,2020-12-15,Model,"287 old guelph rd., Hamilton, Ontario",43.30184169,-79.90863286,"287 Old Guelph Rd, Dundas, Ontario, L9H 5W7","287 Old Guelph Rd, Dundas, Ontario, L9H 5W7",POINT (-79.908632859545 43.301841692674),12,13,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325
451,Valley Park - Pavilion,970 Paramount Dr.,1644,1986-01-02,Audit,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
452,Valley Park - Tennis Club House,970 Paramount Dr.,1741,1986-01-02,2020,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
453,Valley Park - Washroom / Changeroom,970 Paramount Dr.,1075,1986-01-02,Audit,"970 paramount dr., Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
454,VALLEY PARK AQUATIC CENTRE (P),970 PARAMOUNT DRIVE,22752,1990-01-02,2018,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
455,VALLEY PARK ARENA,970 PARAMOUNT DRIVE,35587,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
456,VALLEY PARK COMMUNITY CENTRE,970 PARAMOUNT DRIVE,12609,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
457,VALLEY PARK LIBRARY,970 PARAMOUNT DRIVE,2976,1985-01-02,2015,"970 paramount drive, Hamilton, Ontario",43.19285319,-79.79795737,"970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2","970 Paramount Dr, Stoney Creek, Ontario, L8J 1Y2",POINT (-79.797957371826 43.192853188698),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
458,Veevers Park - Sunshelter With Storage Bldg,688 Greenhill Ave.,671,2002-01-02,Audit,"688 greenhill ave., Hamilton, Ontario",43.20934848,-79.78315854,"688 Greenhill Ave, Hamilton, Ontario, L8K 5G1","688 Greenhill Ave, Hamilton, Ontario, L8K 5G1",POINT (-79.783158535037 43.20934848078),4,5,5,Matt Francis,905-546-2716,matt.francis@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-5,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrFrancis.jpg.jpeg?itok=7VWTb7Vl,19689429.56,35522.41776
459,Veterans Park - Storage / Concession,105 Huntingwood Ave,1205,1985-01-02,Audit,"105 huntingwood ave, Hamilton, Ontario",43.2598256,-79.98214819,"105 Huntingwood Ave, Dundas, Ontario, L9H 6X5","105 Huntingwood Ave, Dundas, Ontario, L9H 6X5",POINT (-79.982148185364 43.259825600898),12,13,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325
460,VICTORIA OUTDOOR POOL,100 STRATHCONA AVENUE NORTH,7470,1978-01-02,2018,"100 strathcona avenue north, Hamilton, Ontario",43.26478384,-79.88379864,"100 Strathcona Ave N, Hamilton, Ontario, L8R","100 Strathcona Ave N, Hamilton, Ontario, L8R",POINT (-79.883798642879 43.26478384408),0,1,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053
461,Victoria Park - Washroom / Concession At South End Of Park,500 King St. W.,1982,1984-01-02,Audit,"500 king st. w., Hamilton, Ontario",43.26125149,-79.88375671,"500 King St W, Hamilton, Ontario, L8P 1B9","500 King St W, Hamilton, Ontario, L8P 1B9",POINT (-79.883756712025 43.261251488356),0,1,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053
462,VILLAGE GREEN PARK - LAWN BOWLING CLUB HOUSE,291 LODOR STREET,1243,1968-01-02,2018,"291 lodor street, Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
463,Village Green Park - Small Storage Structure East Of Club House,291 Lodor St.,118,2002-01-02,2018,"291 lodor st., Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
464,VILLAGE GREEN PARK - TENNIS CLUB HOUSE,291 LODOR STREET,1073,2014-01-02,2018,"291 lodor street, Hamilton, Ontario",43.22483769,-79.97535549,"291 Lodor St, Ancaster, Ontario, L9G 2Z2","291 Lodor St, Ancaster, Ontario, L9G 2Z2",POINT (-79.975355491031 43.224837693025),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
465,WALKER OUTDOOR POOL,60 DICENZO DRIVE,10764,2009-01-02,2018,"60 dicenzo drive, Hamilton, Ontario",43.20895801,-79.88549068,"60 Dicenzo Dr, Hamilton, Ontario, L9B 2S1","60 Dicenzo Dr, Hamilton, Ontario, L9B 2S1",POINT (-79.885490676335 43.208958009821),7,8,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489
466,"WATERDOWN CIVIC CENTRE (L, MSC & SC)",163 DUNDAS STREET EAST,23500,2015-08-03,Model,"163 dundas street east, Hamilton, Ontario",43.3236294,-79.90479822,"163 Dundas St E, Dundas, Ontario, L9H 7H7","163 Dundas St E, Dundas, Ontario, L9H 7H7",POINT (-79.904798222661 43.323629402241),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
467,WATERDOWN MEMORIAL HALL (H),317 DUNDAS STREET EAST,7015,1926-01-02,2020,"317 dundas street east, Hamilton, Ontario",43.33409769,-79.89255553,"317 Dundas St E, Waterdown, Ontario, L8B 0E6","317 Dundas St E, Waterdown, Ontario, L8B 0E6",POINT (-79.892555531064 43.334097686845),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
468,Waterdown Memorial Park - Picnic Pavilion,200 Hamilton St. N.,1342,1985-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
469,Waterdown Memorial Park - Storage Shed,200 Hamilton St. N.,88,1954-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
470,Waterdown Memorial Park - Washroom / Storage / Utility For Spray Pad,200 Hamilton St. N.,1610,2014-01-02,Audit,"200 hamilton st. n., Hamilton, Ontario",43.3361759,-79.90220721,"200 Hamilton St N, Waterdown, Ontario, L8B 0Y7","200 Hamilton St N, Waterdown, Ontario, L8B 0Y7",POINT (-79.902207208752 43.336175895918),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
471,WENTWORTH LODGE,41 SOUTH STREET WEST,111092,1965-01-02,2020,"41 south street west, Hamilton, Ontario",43.25986399,-79.94927067,"41 South St W, Dundas, Ontario, L9H 4C4","41 South St W, Dundas, Ontario, L9H 4C4",POINT (-79.949270673073 43.259863990014),12,13,13,Alex Wilson,905-546-2714,ward13@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-13,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-12/Postcard-ClrWilson2022.jpg.jpeg?itok=Nja7UYOw,272998885.4,84450.74325
472,WENTWORTH STREET OPERATIONS CENTRE (F),330 WENTWORTH STREET NORTH,263488,1988-01-01,2018,"330 wentworth street north, Hamilton, Ontario",43.26227718,-79.84411542,"330 Wentworth St N, Hamilton, Ontario, L8L 5W2","330 Wentworth St N, Hamilton, Ontario, L8L 5W2",POINT (-79.844115422966 43.262277181848),2,3,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359
473,WENTWORTH STREET OPERATIONS CENTRE - SALT / SAND STORAGE,330 WENTWORTH STREET NORTH,11263,2004-01-02,2019,"330 wentworth street north, Hamilton, Ontario",43.26227718,-79.84411542,"330 Wentworth St N, Hamilton, Ontario, L8L 5W2","330 Wentworth St N, Hamilton, Ontario, L8L 5W2",POINT (-79.844115422966 43.262277181848),2,3,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359
474,WENTWORTH STREET SALT MANAGEMENT FACILITY,350 WENTWORTH STREET NORTH,12000,2023-09-27,,"350 wentworth street north, Hamilton, Ontario",43.2627837,-79.84269259,"350 Wentworth St N, Hamilton, Ontario, L8L 5W3","350 Wentworth St N, Hamilton, Ontario, L8L 5W3",POINT (-79.842692594902 43.262783700257),2,3,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359
475,WESTDALE LIBRARY,955 KING STREET WEST,10276,1993-01-02,2015,"955 king street west, Hamilton, Ontario",43.26254272,-79.90356063,"955 King St W, Hamilton, Ontario, L8S 1K9","955 King St W, Hamilton, Ontario, L8S 1K9",POINT (-79.903560634658 43.262542720541),0,1,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053
476,WESTMOUNT RECREATION CENTRE (P),35 LYNBROOK DRIVE,36813,2016-01-02,2018,"35 lynbrook drive, Hamilton, Ontario",43.22868239,-79.89481127,"35 Lynbrook Dr, Hamilton, Ontario, L9C 2K6","35 Lynbrook Dr, Hamilton, Ontario, L9C 2K6",POINT (-79.894811268847 43.228682388192),7,8,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489
477,William Connell Park - Field House,1086 West 5th Street,1160,2020-11-10,Model,"1086 west 5th street, Hamilton, Ontario",43.2097136,-79.8953265,"1086 W 5 St, Hamilton, Ontario, L9B 1J6","1086 W 5 St, Hamilton, Ontario, L9B 1J6",POINT (-79.895326504435 43.209713596483),7,8,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489
478,William Connell Park - Storage Building,1086 West 5th Street,1250,2018-08-18,Model,"1086 west 5th street, Hamilton, Ontario",43.2097136,-79.8953265,"1086 W 5 St, Hamilton, Ontario, L9B 1J6","1086 W 5 St, Hamilton, Ontario, L9B 1J6",POINT (-79.895326504435 43.209713596483),7,8,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489
479,William Connell Park - Washrooms,1086 West 5th Street,1700,2018-08-17,Model,"1086 west 5th street, Hamilton, Ontario",43.2097136,-79.8953265,"1086 W 5 St, Hamilton, Ontario, L9B 1J6","1086 W 5 St, Hamilton, Ontario, L9B 1J6",POINT (-79.895326504435 43.209713596483),7,8,8,John-Paul Danko,905-521-3958,ward8@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-8,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClDanko2022.jpg.jpeg?itok=JQOivEWx,13537637.86,16467.21489
